split,budget,comparison,metric,mean,ci95,lower95,upper95,n
low_signal_common_sense_stress,0.15,risk_bounded_executable_common_sense_tests_v5_minus_executable_common_sense_tests_v4,accepted_regret,-0.016043818913128373,0.041404766390243194,-0.05744858530337157,0.02536094747711482,10
low_signal_common_sense_stress,0.15,risk_bounded_executable_common_sense_tests_v5_minus_executable_common_sense_tests_v4,accepted_utility,-0.04084706521992266,0.23782857593428283,-0.2786756411542055,0.19698151071436018,10
combined_common_sense_stress,0.00,risk_bounded_executable_common_sense_tests_v5_minus_human_oracle_query_policy,coverage,-0.007638888888888887,0.08990205003682086,-0.09754093892570975,0.08226316114793197,10
combined_common_sense_stress,0.00,risk_bounded_executable_common_sense_tests_v5_minus_human_oracle_query_policy,accepted_success,0.11461614576924654,0.19374698129207973,-0.07913083552283319,0.3083631270613263,10
combined_common_sense_stress,0.00,risk_bounded_executable_common_sense_tests_v5_minus_human_oracle_query_policy,accepted_safety_violation,-0.13960698307198535,0.22895355171702306,-0.3685605347890084,0.0893465686450377,10
combined_common_sense_stress,0.00,risk_bounded_executable_common_sense_tests_v5_minus_human_oracle_query_policy,accepted_damage,-0.008766233766233766,0.035571278949934705,-0.04433751271616847,0.02680504518370094,10
combined_common_sense_stress,0.00,risk_bounded_executable_common_sense_tests_v5_minus_human_oracle_query_policy,accepted_regret,-0.039921058144340237,0.03827288031642197,-0.0781939384607622,-0.0016481778279182693,10
combined_common_sense_stress,0.00,risk_bounded_executable_common_sense_tests_v5_minus_human_oracle_query_policy,accepted_utility,0.36091957715097356,0.2468502757551755,0.11406930139579805,0.607769852906149,10
combined_common_sense_stress,0.00,risk_bounded_executable_common_sense_tests_v5_minus_active_perception_planner,coverage,0.23020833333333332,0.035377980868752164,0.19483035246458116,0.2655863142020855,10
combined_common_sense_stress,0.00,risk_bounded_executable_common_sense_tests_v5_minus_active_perception_planner,accepted_success,1.0,0.0,1.0,1.0,10
combined_common_sense_stress,0.00,risk_bounded_executable_common_sense_tests_v5_minus_active_perception_planner,accepted_safety_violation,0.04264705882352941,0.08358823529411762,-0.0409411764705882,0.12623529411764703,10
combined_common_sense_stress,0.00,risk_bounded_executable_common_sense_tests_v5_minus_active_perception_planner,accepted_damage,0.007142857142857143,0.013999999999999997,-0.006857142857142854,0.02114285714285714,10
combined_common_sense_stress,0.00,risk_bounded_executable_common_sense_tests_v5_minus_active_perception_planner,accepted_regret,0.009983392120917596,0.012153038608446336,-0.0021696464875287404,0.022136430729363932,10
combined_common_sense_stress,0.00,risk_bounded_executable_common_sense_tests_v5_minus_active_perception_planner,accepted_utility,0.9167920361125101,0.10563154942543754,0.8111604866870726,1.0224235855379478,10
combined_common_sense_stress,0.00,risk_bounded_executable_common_sense_tests_v5_minus_conformal_risk_filter,coverage,-0.011458333333333327,0.06242384266083417,-0.07388217599416749,0.050965509327500845,10
combined_common_sense_stress,0.00,risk_bounded_executable_common_sense_tests_v5_minus_conformal_risk_filter,accepted_success,0.10792630280604379,0.12251306736971104,-0.014586764563667254,0.23043937017575483,10
combined_common_sense_stress,0.00,risk_bounded_executable_common_sense_tests_v5_minus_conformal_risk_filter,accepted_safety_violation,-0.04834043967388614,0.17447194342643005,-0.2228123831003162,0.1261315037525439,10
combined_common_sense_stress,0.00,risk_bounded_executable_common_sense_tests_v5_minus_conformal_risk_filter,accepted_damage,0.007142857142857143,0.013999999999999997,-0.006857142857142854,0.02114285714285714,10
combined_common_sense_stress,0.00,risk_bounded_executable_common_sense_tests_v5_minus_conformal_risk_filter,accepted_regret,-0.07138902988062568,0.05668328508674908,-0.12807231496737476,-0.014705744793876596,10
combined_common_sense_stress,0.00,risk_bounded_executable_common_sense_tests_v5_minus_conformal_risk_filter,accepted_utility,0.23359502054471398,0.27702298686269433,-0.04342796631798035,0.5106180074074083,10
combined_common_sense_stress,0.00,risk_bounded_executable_common_sense_tests_v5_minus_policy_repair_from_failed_rollouts,coverage,0.23020833333333332,0.035377980868752164,0.19483035246458116,0.2655863142020855,10
combined_common_sense_stress,0.00,risk_bounded_executable_common_sense_tests_v5_minus_policy_repair_from_failed_rollouts,accepted_success,1.0,0.0,1.0,1.0,10
combined_common_sense_stress,0.00,risk_bounded_executable_common_sense_tests_v5_minus_policy_repair_from_failed_rollouts,accepted_safety_violation,0.04264705882352941,0.08358823529411762,-0.0409411764705882,0.12623529411764703,10
combined_common_sense_stress,0.00,risk_bounded_executable_common_sense_tests_v5_minus_policy_repair_from_failed_rollouts,accepted_damage,0.007142857142857143,0.013999999999999997,-0.006857142857142854,0.02114285714285714,10
combined_common_sense_stress,0.00,risk_bounded_executable_common_sense_tests_v5_minus_policy_repair_from_failed_rollouts,accepted_regret,0.009983392120917596,0.012153038608446336,-0.0021696464875287404,0.022136430729363932,10
combined_common_sense_stress,0.00,risk_bounded_executable_common_sense_tests_v5_minus_policy_repair_from_failed_rollouts,accepted_utility,0.9167920361125101,0.10563154942543754,0.8111604866870726,1.0224235855379478,10
combined_common_sense_stress,0.00,risk_bounded_executable_common_sense_tests_v5_minus_executable_common_sense_tests_v4,coverage,0.22916666666666666,0.036267928729402064,0.19289873793726459,0.26543459539606873,10
combined_common_sense_stress,0.00,risk_bounded_executable_common_sense_tests_v5_minus_executable_common_sense_tests_v4,accepted_success,0.9,0.19599999999999998,0.7040000000000001,1.096,10
combined_common_sense_stress,0.00,risk_bounded_executable_common_sense_tests_v5_minus_executable_common_sense_tests_v4,accepted_safety_violation,0.04264705882352941,0.08358823529411762,-0.0409411764705882,0.12623529411764703,10
combined_common_sense_stress,0.00,risk_bounded_executable_common_sense_tests_v5_minus_executable_common_sense_tests_v4,accepted_damage,0.007142857142857143,0.013999999999999997,-0.006857142857142854,0.02114285714285714,10
combined_common_sense_stress,0.00,risk_bounded_executable_common_sense_tests_v5_minus_executable_common_sense_tests_v4,accepted_regret,0.0010952921209175955,0.022954890692531312,-0.021859598571613716,0.02405018281344891,10
combined_common_sense_stress,0.00,risk_bounded_executable_common_sense_tests_v5_minus_executable_common_sense_tests_v4,accepted_utility,0.8245206361125101,0.19662546321370927,0.6278951728988009,1.0211460993262194,10
combined_common_sense_stress,0.05,risk_bounded_executable_common_sense_tests_v5_minus_human_oracle_query_policy,coverage,0.003472222222222218,0.16638311398911038,-0.16291089176688817,0.16985533621133259,10
combined_common_sense_stress,0.05,risk_bounded_executable_common_sense_tests_v5_minus_human_oracle_query_policy,accepted_success,0.2237306270751331,0.21004224152647688,0.013688385548656229,0.43377286860161,10
combined_common_sense_stress,0.05,risk_bounded_executable_common_sense_tests_v5_minus_human_oracle_query_policy,accepted_safety_violation,-0.13721740308614128,0.26814308640856815,-0.40536048949470943,0.13092568332242688,10
combined_common_sense_stress,0.05,risk_bounded_executable_common_sense_tests_v5_minus_human_oracle_query_policy,accepted_damage,-0.0013888888888888896,0.03454112774900147,-0.03593001663789036,0.03315223886011258,10
combined_common_sense_stress,0.05,risk_bounded_executable_common_sense_tests_v5_minus_human_oracle_query_policy,accepted_regret,-0.07716288833528853,0.05385177259820254,-0.13101466093349107,-0.02331111573708599,10
combined_common_sense_stress,0.05,risk_bounded_executable_common_sense_tests_v5_minus_human_oracle_query_policy,accepted_utility,0.5045121844384756,0.3682793221281193,0.13623286231035625,0.8727915065665949,10
combined_common_sense_stress,0.05,risk_bounded_executable_common_sense_tests_v5_minus_active_perception_planner,coverage,0.30833333333333335,0.08657185033784981,0.22176148299548354,0.39490518367118316,10
combined_common_sense_stress,0.05,risk_bounded_executable_common_sense_tests_v5_minus_active_perception_planner,accepted_success,0.5711011904761905,0.34670676140331874,0.22439442907287172,0.9178079518795093,10
combined_common_sense_stress,0.05,risk_bounded_executable_common_sense_tests_v5_minus_active_perception_planner,accepted_safety_violation,0.07388016381636854,0.12706689303099697,-0.05318672921462843,0.20094705684736552,10
combined_common_sense_stress,0.05,risk_bounded_executable_common_sense_tests_v5_minus_active_perception_planner,accepted_damage,0.01111111111111111,0.021777777777777774,-0.010666666666666665,0.032888888888888884,10
combined_common_sense_stress,0.05,risk_bounded_executable_common_sense_tests_v5_minus_active_perception_planner,accepted_regret,0.01313042748504924,0.016174383423528154,-0.0030439559384789136,0.029304810908577394,10
combined_common_sense_stress,0.05,risk_bounded_executable_common_sense_tests_v5_minus_active_perception_planner,accepted_utility,0.4624248825123311,0.3811872412729752,0.0812376412393559,0.8436121237853063,10
combined_common_sense_stress,0.05,risk_bounded_executable_common_sense_tests_v5_minus_conformal_risk_filter,coverage,-0.007638888888888878,0.13272985343082974,-0.14036874231971863,0.12509096454194085,10
combined_common_sense_stress,0.05,risk_bounded_executable_common_sense_tests_v5_minus_conformal_risk_filter,accepted_success,0.15920192750708273,0.14501257999973707,0.014189347507345657,0.3042145075068198,10
combined_common_sense_stress,0.05,risk_bounded_executable_common_sense_tests_v5_minus_conformal_risk_filter,accepted_safety_violation,-0.04754169407444721,0.16249406828795085,-0.21003576236239807,0.11495237421350364,10
combined_common_sense_stress,0.05,risk_bounded_executable_common_sense_tests_v5_minus_conformal_risk_filter,accepted_damage,0.01111111111111111,0.021777777777777774,-0.010666666666666665,0.032888888888888884,10
combined_common_sense_stress,0.05,risk_bounded_executable_common_sense_tests_v5_minus_conformal_risk_filter,accepted_regret,-0.07370377175982296,0.05022796662570687,-0.12393173838552982,-0.02347580513411609,10
combined_common_sense_stress,0.05,risk_bounded_executable_common_sense_tests_v5_minus_conformal_risk_filter,accepted_utility,0.2650086499888607,0.2586940704784151,0.006314579510445617,0.5237027204672757,10
combined_common_sense_stress,0.05,risk_bounded_executable_common_sense_tests_v5_minus_policy_repair_from_failed_rollouts,coverage,0.30486111111111114,0.08866280517365782,0.21619830593745332,0.39352391628476896,10
combined_common_sense_stress,0.05,risk_bounded_executable_common_sense_tests_v5_minus_policy_repair_from_failed_rollouts,accepted_success,0.5711011904761905,0.30908734333548044,0.26201384714071,0.8801885338116708,10
combined_common_sense_stress,0.05,risk_bounded_executable_common_sense_tests_v5_minus_policy_repair_from_failed_rollouts,accepted_safety_violation,0.07388016381636854,0.12706689303099697,-0.05318672921462843,0.20094705684736552,10
combined_common_sense_stress,0.05,risk_bounded_executable_common_sense_tests_v5_minus_policy_repair_from_failed_rollouts,accepted_damage,0.01111111111111111,0.021777777777777774,-0.010666666666666665,0.032888888888888884,10
combined_common_sense_stress,0.05,risk_bounded_executable_common_sense_tests_v5_minus_policy_repair_from_failed_rollouts,accepted_regret,0.016147301679373435,0.01796478649845868,-0.0018174848190852452,0.034112088177832116,10
combined_common_sense_stress,0.05,risk_bounded_executable_common_sense_tests_v5_minus_policy_repair_from_failed_rollouts,accepted_utility,0.4525676928033991,0.3625440829443416,0.0900236098590575,0.8151117757477406,10
combined_common_sense_stress,0.05,risk_bounded_executable_common_sense_tests_v5_minus_executable_common_sense_tests_v4,coverage,0.2565972222222222,0.1092684405472265,0.1473287816749957,0.3658656627694487,10
combined_common_sense_stress,0.05,risk_bounded_executable_common_sense_tests_v5_minus_executable_common_sense_tests_v4,accepted_success,0.27110119047619047,0.3148171025093894,-0.04371591203319891,0.5859182929855798,10
combined_common_sense_stress,0.05,risk_bounded_executable_common_sense_tests_v5_minus_executable_common_sense_tests_v4,accepted_safety_violation,0.07388016381636854,0.12706689303099697,-0.05318672921462843,0.20094705684736552,10
combined_common_sense_stress,0.05,risk_bounded_executable_common_sense_tests_v5_minus_executable_common_sense_tests_v4,accepted_damage,0.01111111111111111,0.021777777777777774,-0.010666666666666665,0.032888888888888884,10
combined_common_sense_stress,0.05,risk_bounded_executable_common_sense_tests_v5_minus_executable_common_sense_tests_v4,accepted_regret,-0.007387690792694521,0.05208377521846733,-0.05947146601116186,0.04469608442577281,10
combined_common_sense_stress,0.05,risk_bounded_executable_common_sense_tests_v5_minus_executable_common_sense_tests_v4,accepted_utility,0.16528009428515325,0.3785365035335289,-0.21325640924837566,0.5438165978186822,10
combined_common_sense_stress,0.10,risk_bounded_executable_common_sense_tests_v5_minus_human_oracle_query_policy,coverage,0.02222222222222222,0.18629827653391257,-0.16407605431169034,0.2085204987561348,10
combined_common_sense_stress,0.10,risk_bounded_executable_common_sense_tests_v5_minus_human_oracle_query_policy,accepted_success,0.21807211540566684,0.21206580168555392,0.006006313720112927,0.43013791709122073,10
combined_common_sense_stress,0.10,risk_bounded_executable_common_sense_tests_v5_minus_human_oracle_query_policy,accepted_safety_violation,-0.13791388411203986,0.2731056269011003,-0.41101951101314016,0.13519174278906043,10
combined_common_sense_stress,0.10,risk_bounded_executable_common_sense_tests_v5_minus_human_oracle_query_policy,accepted_damage,-0.00042300066093853284,0.026886972761287403,-0.027309973422225936,0.02646397210034887,10
combined_common_sense_stress,0.10,risk_bounded_executable_common_sense_tests_v5_minus_human_oracle_query_policy,accepted_regret,-0.08356972765157342,0.051487476827970835,-0.13505720447954425,-0.03208225082360258,10
combined_common_sense_stress,0.10,risk_bounded_executable_common_sense_tests_v5_minus_human_oracle_query_policy,accepted_utility,0.49357492712687534,0.3804953099289268,0.11307961719794857,0.8740702370558021,10
combined_common_sense_stress,0.10,risk_bounded_executable_common_sense_tests_v5_minus_active_perception_planner,coverage,0.33749999999999997,0.12099861833037631,0.21650138166962365,0.4584986183303763,10
combined_common_sense_stress,0.10,risk_bounded_executable_common_sense_tests_v5_minus_active_perception_planner,accepted_success,0.3494096279747971,0.31536916003148896,0.03404046794330812,0.6647787880062861,10
combined_common_sense_stress,0.10,risk_bounded_executable_common_sense_tests_v5_minus_active_perception_planner,accepted_safety_violation,-0.007341036714902402,0.07420251622908057,-0.08154355294398297,0.06686147951417817,10
combined_common_sense_stress,0.10,risk_bounded_executable_common_sense_tests_v5_minus_active_perception_planner,accepted_damage,-0.028373873317693542,0.07720003190999554,-0.10557390522768909,0.048826158592301994,10
combined_common_sense_stress,0.10,risk_bounded_executable_common_sense_tests_v5_minus_active_perception_planner,accepted_regret,-0.01999993951883428,0.04396450297831613,-0.06396444249715041,0.023964563459481853,10
combined_common_sense_stress,0.10,risk_bounded_executable_common_sense_tests_v5_minus_active_perception_planner,accepted_utility,0.398362999887647,0.2660264426667712,0.13233655722087578,0.6643894425544182,10
combined_common_sense_stress,0.10,risk_bounded_executable_common_sense_tests_v5_minus_conformal_risk_filter,coverage,0.009374999999999994,0.17300647929113716,-0.16363147929113717,0.18238147929113716,10
combined_common_sense_stress,0.10,risk_bounded_executable_common_sense_tests_v5_minus_conformal_risk_filter,accepted_success,0.21963382446285398,0.15103582716653316,0.06859799729632082,0.37066965162938714,10
combined_common_sense_stress,0.10,risk_bounded_executable_common_sense_tests_v5_minus_conformal_risk_filter,accepted_safety_violation,-0.06670182107578264,0.13917557900358166,-0.20587740007936428,0.07247375792779902,10
combined_common_sense_stress,0.10,risk_bounded_executable_common_sense_tests_v5_minus_conformal_risk_filter,accepted_damage,0.00898876404494382,0.017617977528089888,-0.008629213483146068,0.026606741573033707,10
combined_common_sense_stress,0.10,risk_bounded_executable_common_sense_tests_v5_minus_conformal_risk_filter,accepted_regret,-0.08663716659654654,0.04731374066882758,-0.13395090726537412,-0.03932342592771896,10
combined_common_sense_stress,0.10,risk_bounded_executable_common_sense_tests_v5_minus_conformal_risk_filter,accepted_utility,0.3577794130316952,0.23202311485068977,0.12575629818100542,0.589802527882385,10
combined_common_sense_stress,0.10,risk_bounded_executable_common_sense_tests_v5_minus_policy_repair_from_failed_rollouts,coverage,0.36041666666666666,0.12105389583222476,0.2393627708344419,0.4814705624988914,10
combined_common_sense_stress,0.10,risk_bounded_executable_common_sense_tests_v5_minus_policy_repair_from_failed_rollouts,accepted_success,0.44940962797479705,0.3499032354010392,0.09950639257375787,0.7993128633758362,10
combined_common_sense_stress,0.10,risk_bounded_executable_common_sense_tests_v5_minus_policy_repair_from_failed_rollouts,accepted_safety_violation,0.052701698327832634,0.15299731965745503,-0.10029562132962239,0.20569901798528767,10
combined_common_sense_stress,0.10,risk_bounded_executable_common_sense_tests_v5_minus_policy_repair_from_failed_rollouts,accepted_damage,0.00898876404494382,0.017617977528089888,-0.008629213483146068,0.026606741573033707,10
combined_common_sense_stress,0.10,risk_bounded_executable_common_sense_tests_v5_minus_policy_repair_from_failed_rollouts,accepted_regret,0.01041352526735033,0.03393365290535161,-0.02352012763800128,0.04434717817270194,10
combined_common_sense_stress,0.10,risk_bounded_executable_common_sense_tests_v5_minus_policy_repair_from_failed_rollouts,accepted_utility,0.3619322728810572,0.38611706246559446,-0.024184789584537236,0.7480493353466517,10
combined_common_sense_stress,0.10,risk_bounded_executable_common_sense_tests_v5_minus_executable_common_sense_tests_v4,coverage,0.20555555555555555,0.11033398721413043,0.09522156834142512,0.31588954276968595,10
combined_common_sense_stress,0.10,risk_bounded_executable_common_sense_tests_v5_minus_executable_common_sense_tests_v4,accepted_success,0.2536214851974623,0.26386687442026946,-0.010245389222807155,0.5174883596177318,10
combined_common_sense_stress,0.10,risk_bounded_executable_common_sense_tests_v5_minus_executable_common_sense_tests_v4,accepted_safety_violation,0.02757854561847303,0.17013445887646048,-0.14255591325798744,0.1977130044949335,10
combined_common_sense_stress,0.10,risk_bounded_executable_common_sense_tests_v5_minus_executable_common_sense_tests_v4,accepted_damage,0.00898876404494382,0.017617977528089888,-0.008629213483146068,0.026606741573033707,10
combined_common_sense_stress,0.10,risk_bounded_executable_common_sense_tests_v5_minus_executable_common_sense_tests_v4,accepted_regret,-0.022014330175823462,0.04731797565299351,-0.06933230582881697,0.02530364547717005,10
combined_common_sense_stress,0.10,risk_bounded_executable_common_sense_tests_v5_minus_executable_common_sense_tests_v4,accepted_utility,0.2213472343501773,0.3684923812553124,-0.1471451469051351,0.5898396156054897,10
combined_common_sense_stress,0.15,risk_bounded_executable_common_sense_tests_v5_minus_human_oracle_query_policy,coverage,0.05347222222222222,0.1921401706166856,-0.13866794839446336,0.24561239283890782,10
combined_common_sense_stress,0.15,risk_bounded_executable_common_sense_tests_v5_minus_human_oracle_query_policy,accepted_success,0.17614951791104266,0.2056821106435296,-0.02953259273248693,0.38183162855457226,10
combined_common_sense_stress,0.15,risk_bounded_executable_common_sense_tests_v5_minus_human_oracle_query_policy,accepted_safety_violation,-0.12426050505963383,0.2794635781972877,-0.4037240832569215,0.15520307313765386,10
combined_common_sense_stress,0.15,risk_bounded_executable_common_sense_tests_v5_minus_human_oracle_query_policy,accepted_damage,-0.02203563259901288,0.05958815168933856,-0.08162378428835143,0.03755251909032568,10
combined_common_sense_stress,0.15,risk_bounded_executable_common_sense_tests_v5_minus_human_oracle_query_policy,accepted_regret,-0.0747642418377334,0.05286196969736117,-0.12762621153509457,-0.021902272140372235,10
combined_common_sense_stress,0.15,risk_bounded_executable_common_sense_tests_v5_minus_human_oracle_query_policy,accepted_utility,0.4430307461700372,0.3809325709036234,0.06209817526641376,0.8239633170736607,10
combined_common_sense_stress,0.15,risk_bounded_executable_common_sense_tests_v5_minus_active_perception_planner,coverage,0.3767361111111111,0.1672538258787838,0.20948228523232731,0.5439899369898948,10
combined_common_sense_stress,0.15,risk_bounded_executable_common_sense_tests_v5_minus_active_perception_planner,accepted_success,0.14472478488519605,0.23388501412163562,-0.08916022923643957,0.37860979900683167,10
combined_common_sense_stress,0.15,risk_bounded_executable_common_sense_tests_v5_minus_active_perception_planner,accepted_safety_violation,0.010204335184876531,0.12061361842080151,-0.11040928323592498,0.13081795360567805,10
combined_common_sense_stress,0.15,risk_bounded_executable_common_sense_tests_v5_minus_active_perception_planner,accepted_damage,-0.04095000378186219,0.09608039850356388,-0.13703040228542607,0.05513039472170169,10
combined_common_sense_stress,0.15,risk_bounded_executable_common_sense_tests_v5_minus_active_perception_planner,accepted_regret,-0.06173712542733492,0.03908791374188211,-0.10082503916921703,-0.022649211685452808,10
combined_common_sense_stress,0.15,risk_bounded_executable_common_sense_tests_v5_minus_active_perception_planner,accepted_utility,0.21815952772138691,0.25278808587306767,-0.034628558151680755,0.4709476135944546,10
combined_common_sense_stress,0.15,risk_bounded_executable_common_sense_tests_v5_minus_conformal_risk_filter,coverage,-0.012847222222222227,0.2006326051189013,-0.21347982734112353,0.18778538289667907,10
combined_common_sense_stress,0.15,risk_bounded_executable_common_sense_tests_v5_minus_conformal_risk_filter,accepted_success,0.13745622052532278,0.1451412159724054,-0.007684995447082621,0.28259743649772817,10
combined_common_sense_stress,0.15,risk_bounded_executable_common_sense_tests_v5_minus_conformal_risk_filter,accepted_safety_violation,-0.0013051078118311021,0.09233167934472863,-0.09363678715655974,0.09102657153289753,10
combined_common_sense_stress,0.15,risk_bounded_executable_common_sense_tests_v5_minus_conformal_risk_filter,accepted_damage,0.0068376068376068385,0.013401709401709401,-0.006564102564102563,0.02023931623931624,10
combined_common_sense_stress,0.15,risk_bounded_executable_common_sense_tests_v5_minus_conformal_risk_filter,accepted_regret,-0.0720760923053553,0.03688759635317812,-0.10896368865853343,-0.035188495952177185,10
combined_common_sense_stress,0.15,risk_bounded_executable_common_sense_tests_v5_minus_conformal_risk_filter,accepted_utility,0.1837463189552316,0.19387340015762602,-0.010127081202394417,0.37761971911285763,10
combined_common_sense_stress,0.15,risk_bounded_executable_common_sense_tests_v5_minus_policy_repair_from_failed_rollouts,coverage,0.39375,0.13317652848777395,0.26057347151222604,0.526926528487774,10
combined_common_sense_stress,0.15,risk_bounded_executable_common_sense_tests_v5_minus_policy_repair_from_failed_rollouts,accepted_success,0.2419621150634614,0.3033821753022244,-0.06142006023876298,0.5453442903656858,10
combined_common_sense_stress,0.15,risk_bounded_executable_common_sense_tests_v5_minus_policy_repair_from_failed_rollouts,accepted_safety_violation,-0.06270988535102542,0.25885459600114136,-0.32156448135216675,0.19614471065011593,10
combined_common_sense_stress,0.15,risk_bounded_executable_common_sense_tests_v5_minus_policy_repair_from_failed_rollouts,accepted_damage,-0.003162393162393162,0.02494268840214348,-0.02810508156453664,0.02178029523975032,10
combined_common_sense_stress,0.15,risk_bounded_executable_common_sense_tests_v5_minus_policy_repair_from_failed_rollouts,accepted_regret,-0.046487836078264275,0.07961099048535615,-0.12609882656362043,0.033123154407091876,10
combined_common_sense_stress,0.15,risk_bounded_executable_common_sense_tests_v5_minus_policy_repair_from_failed_rollouts,accepted_utility,0.33670124413376634,0.46183325550518056,-0.12513201137141422,0.798534499638947,10
combined_common_sense_stress,0.15,risk_bounded_executable_common_sense_tests_v5_minus_executable_common_sense_tests_v4,coverage,0.275,0.15631656442219166,0.11868343557780836,0.4313165644221917,10
combined_common_sense_stress,0.15,risk_bounded_executable_common_sense_tests_v5_minus_executable_common_sense_tests_v4,accepted_success,0.24005185749947144,0.24403111789358523,-0.003979260394113782,0.48408297539305667,10
combined_common_sense_stress,0.15,risk_bounded_executable_common_sense_tests_v5_minus_executable_common_sense_tests_v4,accepted_safety_violation,0.04794816716264005,0.20630605695001444,-0.1583578897873744,0.25425422411265447,10
combined_common_sense_stress,0.15,risk_bounded_executable_common_sense_tests_v5_minus_executable_common_sense_tests_v4,accepted_damage,0.004033868519849829,0.015038962240683386,-0.011005093720833557,0.019072830760533215,10
combined_common_sense_stress,0.15,risk_bounded_executable_common_sense_tests_v5_minus_executable_common_sense_tests_v4,accepted_regret,-0.02130728507547702,0.055626395799834784,-0.0769336808753118,0.03431911072435777,10
combined_common_sense_stress,0.15,risk_bounded_executable_common_sense_tests_v5_minus_executable_common_sense_tests_v4,accepted_utility,0.19739427078835067,0.3726189007253338,-0.17522462993698315,0.5700131715136845,10
