method,metric,mean,ci95,n
active_perception_planner,assumption_diagnosis_accuracy,0.7253472222222223,0.09584027629617999,10
active_perception_planner,unsafe_affordance_rejection_recall,0.20987847222222222,0.10537034643629106,10
active_perception_planner,false_rejection_rate,0.08124999999999999,0.0820388637870355,10
active_perception_planner,calibration_error,0.24079083452754854,0.09002382337730684,10
active_perception_planner,test_informativeness,0.06325499624946343,0.02302109564632694,10
active_perception_planner,assumption_coverage,0.3393229166666667,0.046576122919117016,10
active_perception_planner,counterfactual_test_validity,0.29886868055555554,0.059558109658602996,10
active_perception_planner,task_success,0.5116319444444445,0.09992695326450214,10
active_perception_planner,physical_violation_rate,0.3440972222222222,0.1117320793186465,10
active_perception_planner,damage_spill_collision_rate,0.13506944444444444,0.10202130831754239,10
active_perception_planner,test_query_cost,0.022023151895833336,0.004807347169271867,10
active_perception_planner,human_query_burden,0.0,0.0,10
active_perception_planner,planning_regret_to_oracle,0.22608646095653712,0.030259772902100947,10
active_perception_planner,robust_utility,-0.17663444940268322,0.16867176973890427,10
conformal_risk_filter,assumption_diagnosis_accuracy,0.25538194444444445,0.07695671146282052,10
conformal_risk_filter,unsafe_affordance_rejection_recall,0.31024305555555554,0.1277478694952662,10
conformal_risk_filter,false_rejection_rate,0.14105902777777776,0.11715126077183638,10
conformal_risk_filter,calibration_error,0.12179110945101555,0.06792527805753185,10
conformal_risk_filter,test_informativeness,0.05057717995498987,0.01799101502700749,10
conformal_risk_filter,assumption_coverage,0.5149739583333334,0.039517023261315856,10
conformal_risk_filter,counterfactual_test_validity,0.2579005555555556,0.06484631937836104,10
conformal_risk_filter,task_success,0.5979166666666667,0.11206825886895481,10
conformal_risk_filter,physical_violation_rate,0.1954861111111111,0.08164177218306842,10
conformal_risk_filter,damage_spill_collision_rate,0.030381944444444444,0.03204658798771975,10
conformal_risk_filter,test_query_cost,0.01637774115625,0.005104218358888346,10
conformal_risk_filter,human_query_burden,0.0,0.0,10
conformal_risk_filter,planning_regret_to_oracle,0.18399031183639633,0.024190686551454864,10
conformal_risk_filter,robust_utility,0.2077322998594732,0.10159559241154378,10
direct_vlm_action_policy,assumption_diagnosis_accuracy,0.05815972222222222,0.0474962176879252,10
direct_vlm_action_policy,unsafe_affordance_rejection_recall,0.0,0.0,10
direct_vlm_action_policy,false_rejection_rate,0.0,0.0,10
direct_vlm_action_policy,calibration_error,0.08189720112438843,0.01491471495953015,10
direct_vlm_action_policy,test_informativeness,0.0,0.0,10
direct_vlm_action_policy,assumption_coverage,0.5313802083333333,0.034974716888025975,10
direct_vlm_action_policy,counterfactual_test_validity,0.09999999999999999,0.0,10
direct_vlm_action_policy,task_success,0.29947916666666663,0.11659087285284146,10
direct_vlm_action_policy,physical_violation_rate,0.3909722222222222,0.12551264212212246,10
direct_vlm_action_policy,damage_spill_collision_rate,0.11597222222222223,0.05792012472282922,10
direct_vlm_action_policy,test_query_cost,0.00022600000000000005,0.0,10
direct_vlm_action_policy,human_query_burden,0.0,0.0,10
direct_vlm_action_policy,planning_regret_to_oracle,0.33522475771202065,0.026433962448488522,10
direct_vlm_action_policy,robust_utility,-0.47616066453265377,0.20128818260861284,10
executable_common_sense_tests_v4,assumption_diagnosis_accuracy,0.5864583333333333,0.09429344933113162,10
executable_common_sense_tests_v4,unsafe_affordance_rejection_recall,0.20487847222222222,0.09445219310788744,10
executable_common_sense_tests_v4,false_rejection_rate,0.22274305555555557,0.18750719037710412,10
executable_common_sense_tests_v4,calibration_error,0.18916169051556508,0.06631339317584363,10
executable_common_sense_tests_v4,test_informativeness,0.09107229043246443,0.013755830929672521,10
executable_common_sense_tests_v4,assumption_coverage,0.3927083333333333,0.05113402523608066,10
executable_common_sense_tests_v4,counterfactual_test_validity,0.38182375,0.049530171356545805,10
executable_common_sense_tests_v4,task_success,0.6835069444444444,0.1392767378038667,10
executable_common_sense_tests_v4,physical_violation_rate,0.31788194444444445,0.09650733443812189,10
executable_common_sense_tests_v4,damage_spill_collision_rate,0.09687499999999999,0.06836638892343756,10
executable_common_sense_tests_v4,test_query_cost,0.019651064427083333,0.002655905287250693,10
executable_common_sense_tests_v4,human_query_burden,0.0,0.0,10
executable_common_sense_tests_v4,planning_regret_to_oracle,0.22277061549455607,0.03126918516372902,10
executable_common_sense_tests_v4,robust_utility,0.04427404347011908,0.2217753680159733,10
failure_retrieval_policy,assumption_diagnosis_accuracy,0.4895833333333333,0.13797181102002468,10
failure_retrieval_policy,unsafe_affordance_rejection_recall,0.058576388888888886,0.05640709500153634,10
failure_retrieval_policy,false_rejection_rate,0.025694444444444443,0.050361111111111106,10
failure_retrieval_policy,calibration_error,0.25188374502393035,0.07579284221649323,10
failure_retrieval_policy,test_informativeness,0.02056165104609534,0.016481663779339274,10
failure_retrieval_policy,assumption_coverage,0.4608072916666667,0.06407536496181189,10
failure_retrieval_policy,counterfactual_test_validity,0.25005944444444445,0.040403702719873695,10
failure_retrieval_policy,task_success,0.41527777777777775,0.10576844435039111,10
failure_retrieval_policy,physical_violation_rate,0.4461805555555555,0.10089935833635717,10
failure_retrieval_policy,damage_spill_collision_rate,0.13020833333333331,0.08824799458156564,10
failure_retrieval_policy,test_query_cost,0.007072254026041666,0.004585008793127322,10
failure_retrieval_policy,human_query_burden,0.0,0.0,10
failure_retrieval_policy,planning_regret_to_oracle,0.29895388913401916,0.024108878459435244,10
failure_retrieval_policy,robust_utility,-0.4107924324800926,0.13614042876761437,10
human_oracle_query_policy,assumption_diagnosis_accuracy,0.7460069444444445,0.0980397041591143,10
human_oracle_query_policy,unsafe_affordance_rejection_recall,0.5129861111111111,0.14293576595630203,10
human_oracle_query_policy,false_rejection_rate,0.27545138888888887,0.20132293604016313,10
human_oracle_query_policy,calibration_error,0.1734160279695171,0.07221938366277103,10
human_oracle_query_policy,test_informativeness,0.018943182380653227,0.008745137660044993,10
human_oracle_query_policy,assumption_coverage,0.32057291666666665,0.04078687316371523,10
human_oracle_query_policy,counterfactual_test_validity,0.24195083333333328,0.03110004189701634,10
human_oracle_query_policy,task_success,0.6104166666666667,0.14066388054185996,10
human_oracle_query_policy,physical_violation_rate,0.23194444444444443,0.08486533538515176,10
human_oracle_query_policy,damage_spill_collision_rate,0.08090277777777777,0.06667901055988715,10
human_oracle_query_policy,test_query_cost,0.04952266289583333,0.01539173340682404,10
human_oracle_query_policy,human_query_burden,0.4375,0.14714363767138336,10
human_oracle_query_policy,planning_regret_to_oracle,0.17437465842907066,0.038505968403715486,10
human_oracle_query_policy,robust_utility,0.1255907016643573,0.25656699339538996,10
llm_common_sense_replanner,assumption_diagnosis_accuracy,0.35434027777777777,0.11473014185234791,10
llm_common_sense_replanner,unsafe_affordance_rejection_recall,0.0,0.0,10
llm_common_sense_replanner,false_rejection_rate,0.0,0.0,10
llm_common_sense_replanner,calibration_error,0.19767003903191965,0.07139502752098059,10
llm_common_sense_replanner,test_informativeness,0.0010793103332836778,0.0021154482532360084,10
llm_common_sense_replanner,assumption_coverage,0.4859375,0.030279942662793085,10
llm_common_sense_replanner,counterfactual_test_validity,0.20010958333333334,0.0021372166666666706,10
llm_common_sense_replanner,task_success,0.3847222222222222,0.13366002535954877,10
llm_common_sense_replanner,physical_violation_rate,0.5434027777777778,0.09669185972176793,10
llm_common_sense_replanner,damage_spill_collision_rate,0.14878472222222222,0.08670082203397265,10
llm_common_sense_replanner,test_query_cost,0.0008585365,0.0007968115399999997,10
llm_common_sense_replanner,human_query_burden,0.0,0.0,10
llm_common_sense_replanner,planning_regret_to_oracle,0.35033583284192166,0.02346214997520604,10
llm_common_sense_replanner,robust_utility,-0.5922649454878289,0.18830771548055245,10
model_to_model_deliberation,assumption_diagnosis_accuracy,0.30885416666666665,0.1352239228372131,10
model_to_model_deliberation,unsafe_affordance_rejection_recall,0.0,0.0,10
model_to_model_deliberation,false_rejection_rate,0.0,0.0,10
model_to_model_deliberation,calibration_error,0.2096158980864066,0.06803545755334788,10
model_to_model_deliberation,test_informativeness,0.004633643025720286,0.0048503674333657066,10
model_to_model_deliberation,assumption_coverage,0.503125,0.04350401817440169,10
model_to_model_deliberation,counterfactual_test_validity,0.2565095138888889,0.007810081437893617,10
model_to_model_deliberation,task_success,0.5006944444444444,0.1549135735058239,10
model_to_model_deliberation,physical_violation_rate,0.3484375,0.08735423880332557,10
model_to_model_deliberation,damage_spill_collision_rate,0.12621527777777777,0.07872617261650641,10
model_to_model_deliberation,test_query_cost,0.0025297073333333336,0.0014639380128834195,10
model_to_model_deliberation,human_query_burden,0.0,0.0,10
model_to_model_deliberation,planning_regret_to_oracle,0.2797409367020749,0.025364664160039605,10
model_to_model_deliberation,robust_utility,-0.1981043591131679,0.18484747292763382,10
no_test_calibrated_affordance,assumption_diagnosis_accuracy,0.46024305555555556,0.12822092307848096,10
no_test_calibrated_affordance,unsafe_affordance_rejection_recall,0.0,0.0,10
no_test_calibrated_affordance,false_rejection_rate,0.0,0.0,10
no_test_calibrated_affordance,calibration_error,0.1861029274177802,0.07479921492701219,10
no_test_calibrated_affordance,test_informativeness,0.0,0.0,10
no_test_calibrated_affordance,assumption_coverage,0.4653645833333333,0.061907180417690784,10
no_test_calibrated_affordance,counterfactual_test_validity,0.18920000000000003,0.0,10
no_test_calibrated_affordance,task_success,0.4036458333333333,0.07855144603104543,10
no_test_calibrated_affordance,physical_violation_rate,0.40381944444444445,0.09740005187162547,10
no_test_calibrated_affordance,damage_spill_collision_rate,0.09791666666666667,0.05972540114996303,10
no_test_calibrated_affordance,test_query_cost,0.0028250000000000007,0.0,10
no_test_calibrated_affordance,human_query_burden,0.0,0.0,10
no_test_calibrated_affordance,planning_regret_to_oracle,0.27907816780323824,0.021879674056247193,10
no_test_calibrated_affordance,robust_utility,-0.3428542113045391,0.16185795842841266,10
oracle_physical_assumption,assumption_diagnosis_accuracy,0.9666666666666667,0.04355555555555555,10
oracle_physical_assumption,unsafe_affordance_rejection_recall,0.8191493055555555,0.08756048116135248,10
oracle_physical_assumption,false_rejection_rate,0.5427951388888889,0.25057941600542416,10
oracle_physical_assumption,calibration_error,0.09785446609523987,0.03283750596616539,10
oracle_physical_assumption,test_informativeness,0.08567963252221929,0.026644111562915743,10
oracle_physical_assumption,assumption_coverage,0.21458333333333332,0.031424611325395264,10
oracle_physical_assumption,counterfactual_test_validity,0.47083319444444444,0.059142811307253636,10
oracle_physical_assumption,task_success,0.7798611111111111,0.07715597997599566,10
oracle_physical_assumption,physical_violation_rate,0.21631944444444443,0.08602771387182356,10
oracle_physical_assumption,damage_spill_collision_rate,0.03611111111111111,0.04298468480252026,10
oracle_physical_assumption,test_query_cost,0.025446401807291668,0.008836008651134458,10
oracle_physical_assumption,human_query_burden,0.13333333333333333,0.0949271325482191,10
oracle_physical_assumption,planning_regret_to_oracle,0.09950387010571239,0.0188888744565171,10
oracle_physical_assumption,robust_utility,0.38328546582749023,0.12528582373142064,10
policy_repair_from_failed_rollouts,assumption_diagnosis_accuracy,0.5671875,0.08587031810980324,10
policy_repair_from_failed_rollouts,unsafe_affordance_rejection_recall,0.12125000000000001,0.1021029692534723,10
policy_repair_from_failed_rollouts,false_rejection_rate,0.0035590277777777777,0.0056283151382105715,10
policy_repair_from_failed_rollouts,calibration_error,0.17629349861122742,0.05214359797204363,10
policy_repair_from_failed_rollouts,test_informativeness,0.023421958814098368,0.01061411938660663,10
policy_repair_from_failed_rollouts,assumption_coverage,0.4024739583333333,0.04400064367300872,10
policy_repair_from_failed_rollouts,counterfactual_test_validity,0.29417687500000006,0.026592626395072937,10
policy_repair_from_failed_rollouts,task_success,0.5012152777777777,0.1526833041409016,10
policy_repair_from_failed_rollouts,physical_violation_rate,0.45850694444444445,0.1162374478128643,10
policy_repair_from_failed_rollouts,damage_spill_collision_rate,0.09357638888888889,0.07992697730001562,10
policy_repair_from_failed_rollouts,test_query_cost,0.008640878890625,0.0023852055178590105,10
policy_repair_from_failed_rollouts,human_query_burden,0.0,0.0,10
policy_repair_from_failed_rollouts,planning_regret_to_oracle,0.24458004844694348,0.04129311755165776,10
policy_repair_from_failed_rollouts,robust_utility,-0.2840625748670706,0.2947348791609478,10
risk_bounded_executable_common_sense_tests_v5,assumption_diagnosis_accuracy,0.6505208333333333,0.12465922085638753,10
risk_bounded_executable_common_sense_tests_v5,unsafe_affordance_rejection_recall,0.4494444444444444,0.13403620710395683,10
risk_bounded_executable_common_sense_tests_v5,false_rejection_rate,0.5098958333333333,0.2077732940780377,10
risk_bounded_executable_common_sense_tests_v5,calibration_error,0.18307056487645487,0.0879518478250957,10
risk_bounded_executable_common_sense_tests_v5,test_informativeness,0.10225520195591585,0.01918849685768423,10
risk_bounded_executable_common_sense_tests_v5,assumption_coverage,0.3690104166666667,0.059601087988635004,10
risk_bounded_executable_common_sense_tests_v5,counterfactual_test_validity,0.42072881944444446,0.07134374620738028,10
risk_bounded_executable_common_sense_tests_v5,task_success,0.5451388888888888,0.08209404632311017,10
risk_bounded_executable_common_sense_tests_v5,physical_violation_rate,0.37829861111111107,0.12791955468600105,10
risk_bounded_executable_common_sense_tests_v5,damage_spill_collision_rate,0.056423611111111105,0.0480081177428668,10
risk_bounded_executable_common_sense_tests_v5,test_query_cost,0.020978480005208335,0.003189676964656873,10
risk_bounded_executable_common_sense_tests_v5,human_query_burden,0.0,0.0,10
risk_bounded_executable_common_sense_tests_v5,planning_regret_to_oracle,0.2055087924221311,0.035494417106573,10
risk_bounded_executable_common_sense_tests_v5,robust_utility,-0.10300932114913129,0.1967218317271749,10
sequential_3d_affordance_reasoner,assumption_diagnosis_accuracy,0.4230902777777778,0.11572340891063844,10
sequential_3d_affordance_reasoner,unsafe_affordance_rejection_recall,0.0,0.0,10
sequential_3d_affordance_reasoner,false_rejection_rate,0.0,0.0,10
sequential_3d_affordance_reasoner,calibration_error,0.1819494535602253,0.07459738348619163,10
sequential_3d_affordance_reasoner,test_informativeness,0.0033426890935717196,0.0063856387913530915,10
sequential_3d_affordance_reasoner,assumption_coverage,0.479296875,0.05607805910502854,10
sequential_3d_affordance_reasoner,counterfactual_test_validity,0.17916361111111112,0.01096272303482778,10
sequential_3d_affordance_reasoner,task_success,0.3907986111111111,0.0960449725435965,10
sequential_3d_affordance_reasoner,physical_violation_rate,0.4810763888888889,0.08212608846728225,10
sequential_3d_affordance_reasoner,damage_spill_collision_rate,0.09756944444444444,0.06177038880227836,10
sequential_3d_affordance_reasoner,test_query_cost,0.0032022044270833337,0.0018028974212108712,10
sequential_3d_affordance_reasoner,human_query_burden,0.0,0.0,10
sequential_3d_affordance_reasoner,planning_regret_to_oracle,0.30847205651297127,0.01639741241988826,10
sequential_3d_affordance_reasoner,robust_utility,-0.4627949831365505,0.1263663271680047,10
uncertainty_threshold_probe,assumption_diagnosis_accuracy,0.4027777777777778,0.1378281360204627,10
uncertainty_threshold_probe,unsafe_affordance_rejection_recall,0.23178819444444443,0.07411902074911472,10
uncertainty_threshold_probe,false_rejection_rate,0.11397569444444444,0.13019598007758498,10
uncertainty_threshold_probe,calibration_error,0.24697033361921614,0.09927370977200323,10
uncertainty_threshold_probe,test_informativeness,0.09341762262255236,0.02312040543458465,10
uncertainty_threshold_probe,assumption_coverage,0.4799479166666667,0.06253871399360988,10
uncertainty_threshold_probe,counterfactual_test_validity,0.33429805555555553,0.05699589898442317,10
uncertainty_threshold_probe,task_success,0.42690972222222223,0.0868807794124718,10
uncertainty_threshold_probe,physical_violation_rate,0.36701388888888886,0.12422515944524896,10
uncertainty_threshold_probe,damage_spill_collision_rate,0.1486111111111111,0.076580897995239,10
uncertainty_threshold_probe,test_query_cost,0.030249356531249997,0.007216397694885316,10
uncertainty_threshold_probe,human_query_burden,0.0,0.0,10
uncertainty_threshold_probe,planning_regret_to_oracle,0.29399312222080365,0.027102659162360546,10
uncertainty_threshold_probe,robust_utility,-0.34138724194638276,0.1325540701302318,10
